rcv		352.91		A		1		0 		10101
rcv		352.93		A		1		0 		10101
rcv		352.95		A		1		0 		10101
rcv		352.97		A		1		0 		10101
rcv		353.00		A		1		0 		10101
rcv		353.01		A		1		0 		10101
rcv		353.02		A		1		0 		10101
rcv		353.03		A		1		0 		10101
snd		363.18		D		10101		50		1
snd		363.21		D		10151		50		1
snd		363.22		D		10201		50		1
snd		363.23		D		10251		50		1
snd		363.24		D		10301		50		1
snd		363.25		D		10351		50		1
snd		363.26		D		10401		50		1
drop	363.27		D		10451		50		1
snd		363.28		D		10501		50		1
snd		363.29		D		10551		50		1
rcv		363.88		A		1		0 		10151
rcv		364.27		A		1		0 		10201
rcv		364.60		A		1		0 		10251
rcv		364.95		A		1		0 		10301
rcv		365.29		A		1		0 		10351
rcv		365.62		A		1		0 		10401
rcv		366.03		A		1		0 		10451
rcv		366.05		A		1		0 		10451
rcv		366.06		A		1		0 		10451
snd		376.15		D		10451		50		1
snd		376.16		D		10501		50		1
snd		376.17		D		10551		50		1
snd		376.18		D		10601		50		1
snd		376.19		D		10651		50		1
drop	376.20		D		10701		50		1
snd		376.20		D		10751		50		1
snd		376.21		D		10801		50		1
snd		376.22		D		10851		50		1
snd		376.23		D		10901		50		1
rcv		376.71		A		1		0 		10501
rcv		377.07		A		1		0 		10551
rcv		377.43		A		1		0 		10601
rcv		377.77		A		1		0 		10651
rcv		378.09		A		1		0 		10701
rcv		378.12		A		1		0 		10701
rcv		378.14		A		1		0 		10701
rcv		378.16		A		1		0 		10701
rcv		378.18		A		1		0 		10701
snd		388.28		D		10701		50		1
snd		388.30		D		10751		50		1
snd		388.32		D		10801		50		1
snd		388.34		D		10851		50		1
snd		388.35		D		10901		50		1
snd		388.37		D		10951		50		1
snd		388.38		D		11001		50		1
snd		388.39		D		11051		50		1
snd		388.41		D		11101		50		1
snd		388.42		D		11151		50		1
rcv		388.99		A		1		0 		10751
rcv		389.39		A		1		0 		10801
rcv		389.76		A		1		0 		10851
rcv		390.10		A		1		0 		10901
rcv		390.50		A		1		0 		10951
rcv		390.93		A		1		0 		11001
rcv		391.34		A		1		0 		11051
rcv		391.71		A		1		0 		11101
rcv		392.05		A		1		0 		11151
rcv		392.40		A		1		0 		11201
snd		392.43		D		11201		50		1
snd		392.45		D		11251		50		1
snd		392.46		D		11301		50		1
drop	392.46		D		11351		50		1
snd		392.47		D		11401		50		1
snd		392.48		D		11451		50		1
snd		392.48		D		11501		50		1
snd		392.49		D		11551		50		1
snd		392.50		D		11601		50		1
snd		392.51		D		11651		50		1
rcv		392.82		A		1		0 		11251
rcv		393.19		A		1		0 		11301
rcv		393.56		A		1		0 		11351
rcv		393.58		A		1		0 		11351
rcv		393.59		A		1		0 		11351
rcv		393.59		A		1		0 		11351
rcv		393.60		A		1		0 		11351
rcv		393.61		A		1		0 		11351
rcv		393.62		A		1		0 		11351
snd		403.74		D		11351		50		1
snd		403.76		D		11401		50		1
snd		403.77		D		11451		50		1
drop	403.78		D		11501		50		1
snd		403.78		D		11551		50		1
snd		403.79		D		11601		50		1
drop	403.79		D		11651		50		1
snd		403.80		D		11701		50		1
